,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
125265,125266,271090000000.0,271090000000.0,27,109,400,3,462.0,"Rochester-Austin, MN",40340.0,"Rochester, MN",216035,116755,113323,291.6481764,0.0,291.6481764,285.46447,1291,475.0,475.0,0.466,9,0.018947368,141,0.296842105,325,0.684210526,612,102,117,393,0.166666667,10211,264,2,21,9814,110,264,2,21,64,110,123,9627,0,664,2576,6971,0.065027911,1.663954887,4.52245423,35.76977548,0.924808611,0.007006126,0.073564321,34.3790595,0.385336921,0.924808611,0.007006126,0.073564321,0.224196027,0.385336921,0.430876739,33.72398674,0.0,37.43373037,0,21.49684211,0.121671777,0.121671777,0.153274314,0.1434318,0.205919447,0.140512197,0.155639859,0.374036006,0.224482699,0.113092488,0.059935364,0.390602587,19.04270108,1.788414153,1.717536936,15.53674999,69.51279535,4.388849661,0.0,4.388849661,68.02716974,19.74982347,1044.73,0.0,0.0,7.33,16.08513401,0.005677769,31491,21561,12786,2961,0.011481086,0.816230787,0.009785416,0.864792235,0.041494799,0.30147839,0.034016106,0.560477002,3,2,11,13,8.833333333,4925.917633,1180283.476
125266,125267,271090000000.0,271090000000.0,27,109,500,3,462.0,"Rochester-Austin, MN",40340.0,"Rochester, MN",216035,116755,113323,65.343124,0.0,65.343124,65.343124,1011,474.0,474.0,0.786,60,0.126582278,368,0.776371308,46,0.097046414,404,94,127,183,0.232673267,202,0,0,84,118,0,0,0,84,26,0,0,92,0,25,61,116,0.123762376,7.254014975,15.47217118,3.09137347,0.0,0.0,1.285521641,1.805851829,0.0,0.0,0.0,1.285521641,0.397899556,0.0,0.0,1.407952274,0.0,10.34538845,0,0.426160338,0.979466219,0.42183314,0.898371891,0.474628586,0.739777881,0.422807709,0.42107105,0.695738803,0.333058533,0.666666667,2.0,0.367879441,24.79320769,0.0,0.853985532,23.93922215,124.0858946,0.0,9.794450599,19.5889012,58.76670359,58.76670359,811.38,0.0,0.0,10.33,101.1766747,0.010217606,33780,19402,34374,3746,0.012315617,0.875560509,0.008805558,0.778196695,0.111555,0.810497277,0.043034223,0.709066818,17,7,16,14,14.0,2344.470692,264439.1528
125267,125268,271090000000.0,271090000000.0,27,109,400,2,462.0,"Rochester-Austin, MN",40340.0,"Rochester, MN",216035,116755,113323,291.5083178,0.0,291.5083178,217.58216,1085,434.0,423.0,0.637,16,0.037825059,170,0.401891253,237,0.560283688,505,100,93,312,0.198019802,3699,17,0,16,3614,52,17,0,16,201,52,3192,221,0,1031,1095,1573,0.278723979,1.994648826,4.986622065,17.00047467,0.078131406,0.0,0.073535441,16.60981764,0.238990182,0.078131406,0.0,0.073535441,0.923788972,0.238990182,14.6703204,1.015708273,0.0,18.9951235,0,8.744680851,0.094457642,0.081361384,0.313685452,0.270288377,0.27855094,0.156568903,0.172814929,0.383113184,0.453595318,0.240247383,0.136523385,0.421693465,17.40273328,0.0,4.547844836,12.85488845,90.7654375,0.0,8.781910648,10.97738831,48.30050856,41.71407558,1023.27,0.0,0.0,4.33,9.506418276,0.003990783,36117,21832,7253,2281,0.013167647,0.936134367,0.009908409,0.8756618,0.023538384,0.171016953,0.026204234,0.431762256,4,3,13,13,9.833333333,4785.57393,1179716.22
125268,125269,270800000000.0,270800000000.0,27,79,950500,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,1815.98732,0.0,1815.98732,1787.74141,1262,514.0,477.0,0.555,14,0.029350105,168,0.352201258,295,0.618448637,634,146,183,305,0.230283912,261,17,45,38,158,3,17,45,38,0,3,89,69,0,70,87,104,0.268199234,0.287513618,0.705918648,0.145994269,0.009509205,0.025171426,0.021255871,0.088379672,0.001678095,0.009509205,0.025171426,0.021255871,0.0,0.001678095,0.049783486,0.038596186,0.0,0.433507886,0,0.547169811,0.693850819,0.693850819,0.854720317,0.736473323,0.583011293,0.540536042,0.579917002,0.937030729,0.342744583,0.583240223,2.429118774,0.2395199,4.754530723,0.446647167,1.412136348,2.895747208,15.8623134,1.057276105,1.762126841,0.704850737,7.753358102,8.810634206,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,7371,9206,-99999,-99999,1.77635e-05,0.021522802,2.79521e-05,0.03860897,-99999.0,-99999.0,-99999.0,-99999.0,13,17,6,1,7.333333333,11307.75248,7349198.242
125269,125270,271450000000.0,271450000000.0,27,145,11100,4,378.0,"Minneapolis-St. Paul, MN-WI",41060.0,"St. Cloud, MN",196598,107683,96801,66575.79965,703.3896709,65872.40998,65872.40998,1892,712.0,678.0,0.608,14,0.020648968,78,0.115044248,586,0.864306785,1016,251,323,442,0.247047244,283,23,10,218,27,5,23,9,218,27,5,0,0,1,86,65,132,0.303886926,0.010808774,0.028722192,0.004296184,0.00034916,0.000151809,0.003309428,0.000409883,7.59043e-05,0.00034916,0.000136628,0.003309428,0.000409883,7.59043e-05,0.0,0.0,1.51809e-05,0.015104958,0,0.41740413,0.508626414,0.508626414,0.463281863,0.399188748,0.472822855,0.449380448,0.402930026,0.068236026,0.260229885,0.435719784,3.590106007,0.075012088,1.917245187,0.30961797,1.550696804,0.056930413,0.816375779,0.417777337,0.612092377,0.281756808,0.14573628,0.029147256,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,4041,4753,-99999,-99999,0.001772371,0.112678805,0.00247695,0.174614254,-99999.0,-99999.0,-99999.0,-99999.0,9,6,1,1,3.166666667,95770.36066,269428587.4
125270,125271,270191000000.0,270191000000.0,27,19,90601,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,361.7227712,0.4591118,361.2636594,346.34897,1554,706.0,706.0,0.69,81,0.114730878,241,0.341359773,384,0.543909348,884,183,219,482,0.207013575,2161,440,349,168,512,692,440,208,168,173,692,182,157,141,823,669,669,0.380842203,2.038406524,4.486804162,6.23937181,1.270395001,1.007654216,0.485059909,1.478277819,1.997984865,1.270395001,0.600550364,0.485059909,0.499496216,1.997984865,0.525481568,0.453300034,0.407103853,8.277778334,0,3.060906516,0.946240672,0.946240672,0.909723621,0.909723621,0.952178693,0.745609019,0.814061118,0.421889535,0.836608345,0.580623974,0.409069875,0.553811931,24.14371391,2.115563661,6.138353655,15.88979659,127.6001026,3.543118625,14.1724745,17.71559312,129.3238298,14.1724745,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,124991,97705,-99999,-99999,0.000301219,0.364964932,0.000296661,0.409764219,-99999.0,-99999.0,-99999.0,-99999.0,20,20,16,1,12.33333333,6510.722574,1463872.475
125271,125272,271450000000.0,271450000000.0,27,145,10402,1,378.0,"Minneapolis-St. Paul, MN-WI",41060.0,"St. Cloud, MN",196598,107683,96801,856.8283927,70.586586,786.2418067,786.24181,2356,904.0,885.0,0.482,86,0.097175141,319,0.360451977,480,0.542372881,1221,314,335,572,0.257166257,1387,105,184,183,732,183,105,167,183,63,183,347,322,17,475,397,515,0.342465753,1.149773503,2.996533598,1.764088328,0.133546701,0.234024695,0.232752822,0.931011288,0.232752822,0.133546701,0.212402848,0.232752822,0.080128021,0.232752822,0.44134005,0.409543217,0.021621847,2.913861831,0,1.567231638,0.82955463,0.82955463,0.896772429,0.896772429,0.828007792,0.689359336,0.743534639,0.490716611,0.741116751,0.936349693,0.880317231,0.88720184,20.40598644,2.343868295,0.876441468,17.18567668,98.51910613,2.441996831,4.883993661,2.441996831,70.81790809,45.58394084,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,9491,9041,-99999,-99999,0.004162725,0.264646014,0.004711573,0.332145481,-99999.0,-99999.0,-99999.0,-99999.0,19,20,14,1,11.5,10104.6199,3467537.379
125272,125273,270191000000.0,270191000000.0,27,19,90602,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,399.266651,14.5240438,384.7426072,384.74261,1429,461.0,449.0,0.599,14,0.031180401,29,0.064587973,406,0.904231626,866,201,170,495,0.232101617,42,0,7,6,29,0,0,7,6,28,0,0,1,0,10,14,18,0.238095238,1.198203651,3.714171404,0.10916389,0.0,0.018193982,0.015594841,0.075375067,0.0,0.0,0.018193982,0.015594841,0.072775927,0.0,0.0,0.00259914,0.0,1.307367541,0,0.093541203,0.757635822,0.517166905,0.675120649,0.450080432,0.262061122,0.259838454,0.280713967,0.013577297,0.057104011,0.092511013,20.61904762,3.01687e-09,12.98694244,0.041375177,0.803613141,12.14195412,61.56760275,0.0,6.653799065,1.663449766,53.23039252,19.96139719,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,128462,100785,-99999,-99999,0.000309583,0.375100008,0.000306013,0.422681407,-99999.0,-99999.0,-99999.0,-99999.0,4,7,11,1,5.833333333,8019.184844,1615807.524
125273,125274,270191000000.0,270191000000.0,27,19,90602,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,488.8144555,121.807945,367.0065105,336.78982,1506,555.0,555.0,0.702,0,0.0,51,0.091891892,504,0.908108108,858,178,161,519,0.207459207,20,0,0,12,8,0,0,0,12,7,0,0,1,0,4,8,8,0.2,1.647912042,4.471631595,0.059384218,0.0,0.0,0.035630531,0.023753687,0.0,0.0,0.0,0.035630531,0.020784476,0.0,0.0,0.002969211,0.0,1.70729626,0,0.036036036,0.970950594,0.41816566,0.749782011,0.396125457,0.158747396,0.10549179,0.102439785,4.8598e-10,0.02621232,0.045558087,42.9,0.0,17.19286561,0.0,2.070288707,15.1225769,70.36387438,0.0,10.46302965,6.975353098,76.72888408,5.231514823,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,96034,76156,-99999,-99999,0.000231434,0.280412528,0.000231232,0.31939004,-99999.0,-99999.0,-99999.0,-99999.0,2,5,11,1,5.166666667,8300.709888,1978207.291
125274,125275,270191000000.0,270191000000.0,27,19,90601,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,637.3371228,126.280455,511.0566678,463.05733,2814,1029.0,1029.0,0.589,0,0.0,195,0.189504373,834,0.810495627,1520,339,330,851,0.223026316,50,0,0,32,17,1,0,0,32,17,1,0,0,0,6,8,36,0.12,2.222187045,6.077001308,0.107977991,0.0,0.0,0.069105914,0.036712517,0.00215956,0.0,0.0,0.069105914,0.036712517,0.00215956,0.0,0.0,0.0,2.330165036,0,0.048590865,0.66507493,0.453984267,0.66507493,0.351372941,0.159742389,0.132541369,0.127522153,4.79402e-08,0.034916201,0.063694268,30.4,1.71e-13,15.05245471,0.0,1.597551394,13.45490332,69.73974169,0.0,12.52307308,6.261536541,71.38151657,7.513843849,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,115637,91609,-99999,-99999,0.000278676,0.337651909,0.000278152,0.384198254,-99999.0,-99999.0,-99999.0,-99999.0,2,5,11,1,5.166666667,8388.491791,2579270.719
125275,125276,270191000000.0,270191000000.0,27,19,90702,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,3752.095386,84.7881643,3667.307222,3159.50512,2337,904.0,836.0,0.601,29,0.034688995,194,0.232057416,613,0.733253589,1081,218,141,722,0.201665125,411,136,0,45,132,98,136,0,45,64,98,35,33,0,167,131,113,0.406326034,0.286120758,0.7396728,0.130083663,0.043044716,0.0,0.014242737,0.041778695,0.031017516,0.043044716,0.0,0.014242737,0.020256337,0.031017516,0.011077684,0.010444674,0.0,0.416204421,0,0.491626794,0.948395194,0.816903156,0.921905971,0.794364122,0.663101089,0.73107563,0.799922425,0.824908081,0.299126638,0.550938338,2.630170316,0.195896207,5.986784006,1.909637432,1.470484581,2.606661994,10.4750864,3.490299346,2.443209543,1.919664641,10.1218681,0.174514967,-99999.0,0.0,0.0,3.67,0.64046993,0.001570389,143611,113936,-99999,-99999,0.000346091,0.419334022,0.000345943,0.477835281,-99999.0,-99999.0,-99999.0,-99999.0,15,19,5,1,7.666666667,20669.79774,15184526.17
125276,125277,270191000000.0,270191000000.0,27,19,90702,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,533.0764901,169.0648316,364.0116585,364.01166,778,253.0,248.0,0.568,0,0.0,22,0.088709677,226,0.911290323,774,130,119,525,0.167958656,684,344,18,18,102,202,344,18,18,30,202,0,72,0,301,205,178,0.44005848,0.695032681,2.137294173,1.879060687,0.945024673,0.049448965,0.049448965,0.280210804,0.554927279,0.945024673,0.049448965,0.049448965,0.082414942,0.554927279,0.0,0.197795862,0.0,2.574093368,0,2.758064516,0.733858147,0.733858147,0.709602694,0.611432118,0.807112065,0.722104653,0.797728474,0.423100476,0.935704514,0.938271605,1.131578947,0.876710058,17.56036298,0.0,4.021049956,13.53931303,80.91169421,0.0,12.30729812,3.516370891,93.18382862,7.032741782,-99999.0,0.0,0.0,3.67,6.452540585,0.004717224,131572,102566,-99999,-99999,0.000317078,0.384180989,0.00031142,0.430150728,-99999.0,-99999.0,-99999.0,-99999.0,19,12,13,1,9.833333333,6139.583601,2157328.302
125277,125278,270191000000.0,270191000000.0,27,19,90900,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,709.117696,0.0,709.117696,696.05453,1861,672.0,645.0,0.617,0,0.0,97,0.150387597,548,0.849612403,935,191,212,532,0.204278075,692,61,0,4,619,8,61,0,4,15,8,485,119,0,119,195,378,0.171965318,0.965441601,2.673641101,0.994174982,0.087636812,0.0,0.005746676,0.889298142,0.011493352,0.087636812,0.0,0.005746676,0.021550036,0.011493352,0.696784489,0.170963617,0.0,1.959616583,0,1.072868217,0.285049335,0.245528133,0.519237096,0.447402808,0.557372202,0.451322451,0.500965418,0.516722156,0.542107325,0.85064536,1.351156069,0.703873892,20.36829515,3.954289563,2.329864919,14.08414067,75.24302426,2.707590025,15.34301014,4.512650041,81.22770074,6.317710058,-99999.0,0.0,0.0,3.67,3.31228513,0.001972058,91537,75604,-99999,-99999,0.000220597,0.267281604,0.000229556,0.317075012,-99999.0,-99999.0,-99999.0,-99999.0,12,7,12,1,7.5,9752.93468,2869763.927
125278,125279,270191000000.0,270191000000.0,27,19,90800,5,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,408.4748325,0.6654403,407.8093922,391.08662,1634,673.0,660.0,0.652,0,0.0,218,0.33030303,442,0.66969697,1080,208,240,632,0.192592593,270,21,44,13,190,2,21,44,13,18,2,62,110,0,96,83,91,0.355555556,1.720846395,4.178102539,0.69038414,0.053696544,0.112507045,0.033240718,0.485825877,0.005113957,0.053696544,0.112507045,0.033240718,0.046025609,0.005113957,0.158532654,0.281267613,0.0,2.411230535,0,0.409090909,0.574089096,0.574089096,0.802142236,0.750632652,0.485939631,0.504172397,0.553840921,0.904234029,0.283613445,0.4,4.0,0.049787068,18.94106211,3.717003516,2.300973055,12.92308553,52.33189919,4.708081856,0.0,4.708081856,59.63570351,7.846803093,824.79,0.0,0.0,3.67,5.75955347,0.002246022,104444,88842,51181,4307,0.000251702,0.304969136,0.00026975,0.372593754,0.000207859,0.081751864,3.2178e-05,0.010827593,10,17,10,14,12.5,5868.292664,1653076.105
125279,125280,270191000000.0,270191000000.0,27,19,90800,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,361.0899481,1.8616514,359.2282967,332.69706,2191,645.0,645.0,0.687,14,0.021705426,42,0.065116279,589,0.913178295,1040,197,233,610,0.189423077,117,0,0,30,87,0,0,0,30,56,0,19,12,0,20,22,75,0.170940171,1.938700631,6.585570669,0.351671277,0.0,0.0,0.090172122,0.261499155,0.0,0.0,0.0,0.090172122,0.168321295,0.0,0.057109011,0.036068849,0.0,2.290371908,0,0.181395349,0.821280942,0.353706449,0.88753806,0.59169204,0.469878023,0.347221494,0.365707871,0.207328787,0.101386482,0.202247191,8.888888889,0.000374886,24.84173304,1.697555056,2.217700533,20.92647745,147.9224228,0.0,14.25277476,7.12638738,135.4013602,40.97672743,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,96795,83073,-99999,-99999,0.000233268,0.282634594,0.000252234,0.348399191,-99999.0,-99999.0,-99999.0,-99999.0,9,11,17,1,9.333333333,5616.848762,1461311.467
125280,125281,270191000000.0,270191000000.0,27,19,90701,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,1738.520729,15.9547528,1722.565976,1673.78949,1485,524.0,524.0,0.714,0,0.0,60,0.114503817,464,0.885496183,828,170,147,511,0.20531401,5351,245,921,1628,1829,728,245,921,1628,1369,728,284,176,0,720,1540,3091,0.134554289,0.313062069,0.887208343,3.196937268,0.14637444,0.550248407,0.972643221,1.092730006,0.434941194,0.14637444,0.550248407,0.972643221,0.817904526,0.434941194,0.169674862,0.105150618,0.0,3.509999337,0,10.21183206,0.897450153,0.897450153,0.870727222,0.81481345,0.902033018,0.674414125,0.686280595,0.389839925,0.434464599,0.268004531,0.154737432,0.429444585,8.685504961,1.870857014,1.385870353,5.428777595,19.94717211,2.229232467,3.715387445,1.857693722,20.0630922,2.229232467,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,115008,92743,-99999,-99999,0.00027716,0.335815274,0.000281595,0.388954127,-99999.0,-99999.0,-99999.0,-99999.0,20,19,6,1,8.833333333,16587.68165,7035696.419
125281,125282,270191000000.0,270191000000.0,27,19,90301,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,1082.848045,107.172212,975.6758326,975.67583,3547,1496.0,1428.0,0.538,238,0.166666667,192,0.134453782,998,0.698879552,1847,437,438,972,0.236599892,3141,20,30,186,2784,121,20,8,186,38,121,65,2681,22,627,853,1661,0.199617956,1.533296156,3.635428788,3.21930697,0.020498612,0.030747918,0.190637089,2.853406751,0.124016601,0.020498612,0.008199445,0.190637089,0.038947362,0.124016601,0.066620488,2.747838901,0.022548473,4.752603126,0,2.199579832,0.295996811,0.295996811,0.309606106,0.309606106,0.529432817,0.364985396,0.39342548,0.436042067,0.939294258,0.740577386,0.58802929,0.662343676,12.75528805,0.052545022,1.669264411,11.03347862,54.24293421,0.0,4.591689012,4.591689012,47.22880127,15.08697818,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,36702,32826,-99999,-99999,8.8449e-05,0.107167259,9.96693e-05,0.137668699,-99999.0,-99999.0,-99999.0,-99999.0,11,4,10,1,6.166666667,10566.71617,4382230.584
125282,125283,270191000000.0,270191000000.0,27,19,90900,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,307.9441743,0.0,307.9441743,307.9441743,1061,492.0,460.0,0.573,34,0.073913043,177,0.384782609,249,0.541304348,724,166,179,379,0.229281768,150,0,0,28,113,9,0,0,28,0,9,82,31,0,23,51,76,0.153333333,1.597692183,3.445429687,0.487101275,0.0,0.0,0.090925571,0.366949627,0.029226077,0.0,0.0,0.090925571,0.0,0.029226077,0.26628203,0.100667597,0.0,2.084793458,0,0.326086957,0.633063634,0.432133158,0.820960636,0.547307091,0.525725414,0.47887873,0.512837059,0.75403899,0.247729149,0.343249428,4.826666667,0.021782102,18.02173023,0.540732533,2.028357096,15.45264061,74.84993036,0.0,6.234896323,4.156597549,87.28854852,8.313195097,-99999.0,0.0,0.0,3.67,7.627356502,0.003459001,102873,85970,-99999,-99999,0.000247916,0.300381927,0.00026103,0.360548897,-99999.0,-99999.0,-99999.0,-99999.0,11,10,12,1,7.833333333,4780.792938,1246230.78
125283,125284,271391000000.0,271391000000.0,27,139,80400,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,224.4713233,0.0,224.4713233,222.34633,2735,989.0,935.0,0.617,109,0.11657754,273,0.29197861,553,0.59144385,1457,394,486,577,0.270418668,77,0,8,5,64,0,0,8,5,2,0,57,5,0,12,32,33,0.155844156,4.44801585,12.30063028,0.346306593,0.0,0.035979906,0.022487441,0.287839246,0.0,0.0,0.035979906,0.022487441,0.008994976,0.0,0.256356829,0.022487441,0.0,4.794322443,0,0.082352941,0.515665632,0.351996555,0.564066327,0.436573818,0.22521283,0.257838017,0.28317869,0.016628614,0.054765292,0.100391134,18.92207792,1.64642e-08,17.52134609,0.0,0.0,17.52134609,81.7508434,0.0,0.0,0.0,54.17173036,45.61829925,952.2,0.0,0.0,1.33,3.792021125,0.000486289,115612,98290,8812,11262,0.000278616,0.337578911,0.000298437,0.412217646,3.57877e-05,0.014075486,8.41394e-05,0.028312132,3,6,13,13,10.16666667,3978.632972,908423.0097
125284,125285,271391000000.0,271391000000.0,27,139,80500,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,210.7496132,0.0,210.7496132,210.61687,1949,480.0,480.0,0.72,7,0.014583333,141,0.29375,332,0.691666667,871,212,262,397,0.243398393,288,0,269,12,7,0,0,0,12,3,0,0,4,269,10,65,213,0.034722222,2.27901972,9.253769653,1.367411832,0.0,1.277200634,0.056975493,0.033235704,0.0,0.0,0.0,0.056975493,0.014243873,0.0,0.0,0.018991831,1.277200634,3.646431551,0,0.6,0.26079304,0.178018945,0.218646853,0.145764569,0.554719599,0.307246138,0.327806203,0.017629742,0.257487707,0.496980155,3.024305556,0.132085537,20.09817361,0.0,0.001654874,20.09651874,111.358686,0.0,0.0,0.0,30.36779002,91.10337005,1019.25,0.0,0.0,1.33,4.038916072,0.000682401,107288,91737,9159,10870,0.000258556,0.313273416,0.00027854,0.384735072,3.7197e-05,0.014629752,8.12107e-05,0.027326663,12,2,15,13,11.66666667,4797.021318,852890.4971
125285,125286,271391000000.0,271391000000.0,27,139,80700,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,4649.83069,6.9934242,4642.837265,4541.07808,2689,791.0,781.0,0.588,8,0.010243278,92,0.117797695,681,0.871959027,1429,304,340,785,0.212736179,497,22,15,331,101,28,22,0,331,70,28,0,31,15,99,127,271,0.199195171,0.174187712,0.592150135,0.109445376,0.004844665,0.00330318,0.07289018,0.022241415,0.006165937,0.004844665,0.0,0.07289018,0.015414842,0.006165937,0.0,0.006826573,0.00330318,0.283633088,0,0.636363636,0.621479298,0.621479298,0.628176954,0.54127129,0.590050027,0.62713858,0.609150597,0.574272796,0.311989956,0.516095535,2.875251509,0.153316402,5.555969147,2.541565632,0.261337567,2.753065949,9.330983949,4.686789296,0.551386976,0.0,9.511425336,2.619088136,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,94869,83454,-99999,-99999,0.000228627,0.27701081,0.000253391,0.349997064,-99999.0,-99999.0,-99999.0,-99999.0,13,10,5,1,5.833333333,20130.10725,18817603.78
125286,125287,271391000000.0,271391000000.0,27,139,80903,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,910.897085,414.154426,496.742659,489.75683,2077,751.0,732.0,0.588,18,0.024590164,122,0.166666667,592,0.808743169,959,195,162,602,0.203336809,36,2,10,9,15,0,2,10,9,14,0,0,1,0,3,12,21,0.083333333,1.533414041,4.240880112,0.073505866,0.004083659,0.020418296,0.018376467,0.030627444,0.0,0.004083659,0.020418296,0.018376467,0.028585615,0.0,0.0,0.00204183,0.0,1.606919908,0,0.049180328,0.885629655,0.762839863,0.826249689,0.639497455,0.153320268,0.156152918,0.164873572,1.43261e-06,0.034074775,0.072361809,26.63888889,7.331e-12,11.85761218,1.263061561,0.853380608,9.74117001,33.94272607,3.865180421,3.865180421,0.0,41.22859116,3.865180421,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,96271,84044,-99999,-99999,0.000232006,0.281104551,0.000255182,0.352471461,-99999.0,-99999.0,-99999.0,-99999.0,2,13,8,1,5.5,9915.066577,3686349.722
125287,125288,271410000000.0,271410000000.0,27,141,30502,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,430.2112311,27.7562488,402.4549823,388.03287,1722,742.0,742.0,0.468,157,0.211590296,223,0.300539084,362,0.48787062,929,199,253,477,0.214208827,1936,83,520,204,1006,123,83,520,204,210,123,190,606,0,522,639,775,0.269628099,1.912209138,4.437768378,4.989268048,0.213899405,1.340092658,0.525728658,2.592563872,0.316983456,0.213899405,1.340092658,0.525728658,0.541191266,0.316983456,0.48964924,1.561723366,0.0,6.901477187,0,2.60916442,0.770767456,0.770767456,0.890412739,0.833234862,0.829888398,0.613842308,0.658714534,0.450537903,0.941498086,0.648516579,0.479855372,0.59443457,21.03205625,6.572596982,2.281534835,12.17792444,64.16459265,9.541439835,6.36095989,6.36095989,68.38031882,7.951199863,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,66484,68117,-99999,-99999,0.000160221,0.194128605,0.000206823,0.285675342,-99999.0,-99999.0,-99999.0,-99999.0,19,20,11,1,10.5,6778.669286,1741045.531
